source,target,weight
ccanleu,ojguatemala,1
donguichon,factor4_gt,1
donguichon,traficogt,1
carvid9,traficogt,1
carvid9,alvaroarzue,1
jmeggs,traficogt,1
fpe2101,thelmaaldana,1
fpe2101,traficogt,1
grillorivera,manfredoguate,1
grillorivera,traficogt,2
grillorivera,contraloria_gt,1
grillorivera,ricigt1,1
munoz_analu,traficogt,1
munoz_analu,brendah2o66,1
brendah2o66,parlacen,1
krlazamor,netobran,1
krlazamor,emixtrapablo,1
krlazamor,traficogt,1
krlazamor,soy_502,1
jclunaaguilera,comunicaverte_,1
jclunaaguilera,traficogt,1
jorgeve19521845,jorgesologt,1
jorgeve19521845,traficogt,9
jorgeve19521845,doctoracc,1
jorgeve19521845,minexgt,1
jorgeve19521845,cc_guatemala,2
jorgeve19521845,drgiammattei,1
jorgeve19521845,bloquevamos,1
jorgeve19521845,carlos_ruano_,1
jorgeve19521845,ojguatemala,1
jorgeve19521845,guss_marro,1
jorgeve19521845,anongtreloaded,1
jorgeve19521845,72_cpineda,1
jorgeve19521845,marielp82893334,1
jorgeve19521845,bernardocaal2,1
jorgeve19521845,pdhgt,1
carsolrz,comunicaverte_,1
carsolrz,traficogt,1
celsozapeta,mildred_gaitan,1
celsozapeta,beteta2_hugo,1
celsozapeta,traficogt,1
celsozapeta,prensa_libre,1
celsozapeta,guatevision_tv,1
chapina_en,sofi_menchu,1
chapina_en,traficogt,2
addermagustarot,lahoragt,1
addermagustarot,traficogt,1
lic_khriss,cmendeza,1
lic_khriss,traficogt,2
lic_khriss,jmenkos,1
tavoandshanna,alterlego502,1
tavoandshanna,traficogt,1
tavoandshanna,ufmedu,1
tavoandshanna,codisra_gt,1
rafaelmrquez14,brendah2o66,1
rafaelmrquez14,traficogt,1
rafaelmrquez14,mingobguate,1
ssflowers1,pasamoci,1
ssflowers1,soy_pepe_grillo,1
ssflowers1,traficogt,1
ssflowers1,mmendoza_gt,1
ssflowers1,disneyplusla,1
pasamoci,ssflowers1,1
pasamoci,soy_pepe_grillo,2
pasamoci,traficogt,2
pasamoci,mmendoza_gt,2
pasamoci,disneyplusla,2
tobarangelangel,lahoragt,1
tobarangelangel,traficogt,2
tobarangelangel,prensa_libre,1
henryre43436441,traficogt,2
rafa_mal0072,muniguate,1
rafa_mal0072,rquinonezl,1
rafa_mal0072,drgiammattei,1
rafa_mal0072,mpguatemala,1
cesarqu31421171,chejojavier,1
cesarqu31421171,traficogt,3
cesarqu31421171,mpguatemala,1
cesarqu31421171,doctoracc,1
cesarqu31421171,minexgt,1
cesarqu31421171,cc_guatemala,1
cesarqu31421171,drgiammattei,1
cesarqu31421171,bloquevamos,1
cesarqu31421171,guatemalagob,1
cesarqu31421171,cacifguatemala,1
ositapanda9,traficogt,1
endry_ochoa,traficogt,1
pikaso_me,mildred_gaitan,3
pikaso_me,thelmaaldana,1
pikaso_me,traficogt,3
pikaso_me,jlfont001,1
pikaso_me,pncdeguatemala,1
pikaso_me,concriteriogt,1
pikaso_me,coromboncote,1
snakecancelable,traficogt,1
sergi_57,hshetemul,1
sergi_57,traficogt,1
luckylara01,traficogt,1
floustty,jorgeve19521845,1
floustty,doctoracc,1
floustty,traficogt,3
floustty,minexgt,1
floustty,cc_guatemala,1
floustty,drgiammattei,1
floustty,bloquevamos,1
floustty,samuel_pz,1
juliomendezord1,doctoracc,1
juliomendezord1,traficogt,1
juliomendezord1,minexgt,1
juliomendezord1,cc_guatemala,1
juliomendezord1,drgiammattei,1
juliomendezord1,bloquevamos,1
kmusftw,soy_502,1
kmusftw,traficogt,2
kmusftw,lahoragt,1
kmusftw,mpguatemala,1
guatatey,larrryto,1
guatatey,traficogt,1
guatatey,congresoguate,1
guatatey,sandra_jovelp,1
guatatey,alvaroarzue,1
mironraquel,rafa_mal0072,2
mironraquel,traficogt,2
mironraquel,mpguatemala,2
mironraquel,pgnguatemala,2
mironraquel,changeorgcentro,2
markozlopez43,traficogt,1
giovanottigt,bernardosilvagt,1
giovanottigt,traficogt,20
giovanottigt,rmendezruiz,1
giovanottigt,frattigiovanni,1
giovanottigt,raulfalla31,1
giovanottigt,jmenkos,2
giovanottigt,rochaeta,2
giovanottigt,elenamotta_,2
giovanottigt,joditocruz,2
giovanottigt,merce_moon,2
giovanottigt,duvaliercasta,2
giovanottigt,laurafmarroquin,3
giovanottigt,hshetemul,2
giovanottigt,guatevisible,1
giovanottigt,lecsanmerida36,1
giovanottigt,congresoguate,1
giovanottigt,tseguatemala,1
giovanottigt,msemillagt,1
giovanottigt,haroldosanchez,1
giovanottigt,font,1
giovanottigt,barevalodeleon,1
giovanottigt,karinherreravp,1
giovanottigt,drewzecena,1
giovanottigt,guerrerogarnica,1
giovanottigt,thelmaaldana,1
giovanottigt,mmendoza_gt,2
giovanottigt,chatagira,1
giovanottigt,pedgar05,1
giovanottigt,raulbarreragt,1
giovanottigt,alvaroarzue,1
giovanottigt,samuel_pz,1
giovanottigt,prensacomunitar,1
giovanottigt,ferdymontepeque,1
giovanottigt,juanpae_,1
giovanottigt,alexr_pl,1
giovanottigt,bloque_une,1
giovanottigt,mingobguate,1
giovanottigt,pncdeguatemala,1
giovanottigt,jczamora,1
giovanottigt,drgiammattei,1
giovanottigt,mpguatemala_en,1
cuanticospin,traficogt,1
welbar1967,traficogt,1
rudys_one,traficogt,1
elecctorr,traficogt,2
elecctorr,mildred_gaitan,1
elecctorr,soy_502,1
glowgt502,traficogt,2
glowgt502,yani_wen,1
santaexmin,traficogt,1
santaexmin,brendah2o66,1
ivanmess,rmensoruin,1
ivanmess,traficogt,1
equinacp11,rmensoruin,1
equinacp11,traficogt,1
lopez_alma,traficogt,2
clauditanoriega,ninomatute,1
clauditanoriega,traficogt,1
michideflores,traficogt,3
michideflores,rmendezruiz,1
michideflores,frattigiovanni,1
michideflores,raulfalla31,1
michideflores,lahoragt,1
michideflores,luisvonahn,1
sanchezhaldo,traficogt,4
sanchezhaldo,agenciaocote,1
sanchezhaldo,mariaolga98,1
sanchezhaldo,oea_oficial,1
sanchezhaldo,almagro_oea2015,1
sanchezhaldo,onu_es,1
sanchezhaldo,ueguatemala,1
sanchezhaldo,cidh,1
sanchezhaldo,cnnee,1
sanchezhaldo,dw_espanol,1
sanchezhaldo,usembassyguate,1
sanchezhaldo,statedept,1
sanchezhaldo,apariciolopezde,1
sanchezhaldo,cc_guatemala,1
sanchezhaldo,mpguatemala,1
arnoldovasquez1,traficogt,1
michelleca28495,alex_balsells,1
michelleca28495,traficogt,5
michelleca28495,prensacomunitar,1
michelleca28495,cmbezares,1
michelleca28495,orlandoblancol,1
michelleca28495,aldodavila_gt,1
michelleca28495,karinapazgt,1
michelleca28495,jajofd,1
michelleca28495,vos_gt_,1
michelleca28495,msemillagt,1
michelleca28495,cc_guatemala,1
michelleca28495,quorumgt,1
michelleca28495,jeanellydvg,1
dbtosho,monymmorales,1
dbtosho,traficogt,3
dbtosho,cc_guatemala,1
tibanez1949,monymmorales,1
tibanez1949,traficogt,1
tibanez1949,cc_guatemala,1
danilocriticon,monymmorales,1
danilocriticon,traficogt,1
danilocriticon,cc_guatemala,1
marlondrums,lahoragt,1
marlondrums,traficogt,3
marlondrums,noficciongt,1
gabzm03,coronavirusgt,1
gabzm03,traficogt,2
gabzm03,guss_marro,1
guadalupe2020,bancadasemilla,1
guadalupe2020,traficogt,3
guadalupe2020,samuel_pz,1
guadalupe2020,avillagran502,1
guadalupe2020,agenciaocote,1
guadalupe2020,_chrisguti,1
guadalupe2020,guss_marro,1
pzurdoxx,lahierbamora,1
pzurdoxx,traficogt,1
caspalviare,samuel_pz,1
caspalviare,traficogt,2
caspalviare,mmendoza_gt,1
malvarez134,ferdymontepeque,1
malvarez134,traficogt,1
noel_hurtarte,fiaheisenberg,1
noel_hurtarte,traficogt,1
aceytunojhonny,vicentecarrera_,1
aceytunojhonny,traficogt,2
aceytunojhonny,robertomolinab,1
aceytunojhonny,guatemalagob,1
aceytunojhonny,mmendoza_gt,1
pensantedel2012,marielp82893334,1
pensantedel2012,traficogt,1
pensantedel2012,tseguatemala,1
atolypanito,traficogt,15
atolypanito,cacifguatemala,2
atolypanito,ninomatute,1
atolypanito,prensa_libre,1
atolypanito,landivarianos,1
atolypanito,elmar_iguano,4
atolypanito,mpguatemala,1
atolypanito,drgiammattei,1
atolypanito,barevalodeleon,1
vivy_castro,traficogt,1
vivy_castro,amilcarmontejo,1
replikhante,marielp82893334,2
replikhante,traficogt,4
replikhante,tseguatemala,2
replikhante,guss_marro,1
cocotilo2,jlfont001,1
cocotilo2,traficogt,1
cocotilo2,msemillagt,1
cocotilo2,cc_guatemala,1
cocotilo2,congresoguate,1
cocotilo2,samuel_pz,1
cocotilo2,concriteriogt,1
brujita_72,traficogt,1
brujita_72,msemillagt,1
carlos59479502,marielp82893334,1
carlos59479502,traficogt,4
carlos59479502,cc_guatemala,1
carlos59479502,davidishosi,1
carlos59479502,lanegrisgt,1
carlos59479502,pams1996,1
arnoldoarriaza,alvasol_,1
arnoldoarriaza,traficogt,1
anabnm68,traficogt,1
anabnm68,cacifguatemala,1
ingridv43288582,marieloscm,1
ingridv43288582,traficogt,1
juancar07183726,comunicaverte_,1
juancar07183726,traficogt,2
juancar07183726,cmendeza,1
juancar07183726,concriteriogt,1
juancar07183726,quorumgt,1
juancar07183726,agenciaocote,1
juancar07183726,_ojoconmipisto,1
juancar07183726,plazapublicagt,1
juancar07183726,factor4_gt,1
juancar07183726,prensacomunitar,1
juancar07183726,noficciongt,1
madimvds,chilaberta,1
madimvds,traficogt,1
madimvds,cacifguatemala,1
olgaleslie,traficogt,1
olgaleslie,cacifguatemala,1
santiag52263514,traficogt,1
santiag52263514,cacifguatemala,1
synejoe,traficogt,2
synejoe,cacifguatemala,1
synejoe,figueroasarti,1
tomasstark5,oco_motora,1
tomasstark5,traficogt,1
pollosdb,traficogt,1
pollosdb,bacteriasound,1
pollosdb,cacifguatemala,1
pollosdb,bancoindustrial,1
xub_l,ligiaiveth26,1
xub_l,traficogt,1
xub_l,tseguatemala,1
xub_l,msemillagt,1
erickdcap,davidishosi,1
erickdcap,traficogt,1
ligiaihernandez,tseguatemala,1
ligiaihernandez,msemillagt,1
lourdes1385,jbmoralesh,1
lourdes1385,traficogt,1
lourdes1385,ricigt1,1
lourdes1385,cc_guatemala,1
othmancgrstones,ricigt1,1
othmancgrstones,cc_guatemala,1
payo_neer,muniguate,1
payo_neer,amilcarmontejo,1
payo_neer,traficogt,1
payo_neer,dtransitopnc,1
pinedaflory,traficogt,1
pinedaflory,cacifguatemala,1
nidiahnova,jlfont001,1
nidiahnova,traficogt,1
nidiahnova,cc_guatemala,1
nidiahnova,msemillagt,1
nidiahnova,alex_balsells,1
nidiahnova,concriteriogt,1
ferxomartinez,traficogt,1
ferxomartinez,cacifguatemala,1
ferxomartinez,secblinken,1
ferxomartinez,secyellen,1
ferxomartinez,usembassyguate,1
ferxomartinez,onu_es,1
ferxomartinez,oea_oficial,1
ferxomartinez,almagro_oea2015,1
ferxomartinez,statedept,1
ferxomartinez,usamboas,1
ferxomartinez,whaasstsecty,1
whaasstsecty,mpguatemala,1
whaasstsecty,barevalodeleon,1
whaasstsecty,vozdeamerica,1
elmishsalbg,traficogt,1
elmishsalbg,cacifguatemala,1
gtj_uan,andree_geme,1
gtj_uan,traficogt,2
gtj_uan,samuel_pz,1
gtj_uan,kestleredwin,1
andree_geme,cacifguatemala,1
geovamnys,transitogt,1
geovamnys,pmtdemixco,1
geovamnys,netobran,1
geovamnys,traficogt,1
drsagas,traficogt,1
elsuperenterado,jmenkos,1
elsuperenterado,traficogt,1
elsuperenterado,rochaeta,1
elsuperenterado,elenamotta_,1
elsuperenterado,joditocruz,1
elsuperenterado,merce_moon,1
elsuperenterado,duvaliercasta,1
elsuperenterado,laurafmarroquin,1
duaarmira,jpgramajoc,1
duaarmira,traficogt,1
cindyrella_25,hshetemul,1
cindyrella_25,traficogt,3
cindyrella_25,aztecanoticiagt,1
jennifferloplem,pialaperiodista,1
jennifferloplem,traficogt,1
miglemus,pialaperiodista,1
miglemus,traficogt,2
miglemus,prensacomunitar,1
n_dr3w,traficogt,1
maflores8404,teoriadelacons1,1
maflores8404,traficogt,2
maflores8404,mafersita8,1
maflores8404,kvandenbrule,1
vidalejo3,baruzgt,1
vidalejo3,traficogt,1
baruzgt,vidalejo3,1
baruzgt,traficogt,1
vinyporty,matreg8,1
vinyporty,traficogt,1
emunchy,dcuevas_gtv,1
emunchy,traficogt,1
emunchy,congresoguate,1
emunchy,prensa_libre,1
emunchy,guatevision_tv,1
manima59,marioquan,1
manima59,traficogt,1
manima59,alvaroarzue,1
georgedoradea,marioquan,1
georgedoradea,traficogt,1
georgedoradea,alvaroarzue,1
marbienesinmue1,eiguatemalteco,1
marbienesinmue1,traficogt,1
hugomorales84,ojguatemala,1
hugomorales84,mpguatemala,1
hugomorales84,mingobguate,1
malemoralesa,alvaroarzue,1
claucastillo45,t1eetc_noticias,1
claucastillo45,traficogt,1
paquitomendez,noficciongt,1
paquitomendez,traficogt,1
daniloherreral,noficciongt,1
daniloherreral,traficogt,1
enrique5603,j_alexvaldez,1
enrique5603,traficogt,3
enrique5603,agenciaocote,1
erickmgarrido,noficciongt,1
erickmgarrido,traficogt,1
erickmgarrido,jimmymoralesgt,1
erickmgarrido,mpguatemala,1
m3m3b3to,wergabriel,1
m3m3b3to,traficogt,1
anylo656671,traficogt,1
anylo656671,msemillagt,1
adolfodiem57,docgesh,1
adolfodiem57,rodas_srodas1,1
adolfodiem57,traficogt,1
adolfodiem57,noficciongt,1
docgesh,rodas_srodas1,1
docgesh,traficogt,3
docgesh,noficciongt,1
rodas_srodas1,noficciongt,1
benjibebecito,alvasol_,1
benjibebecito,traficogt,1
cevelyng,traficogt,1
dolilogt,prensacomunitar,2
dolilogt,traficogt,2
mynor1358,hshetemul,1
mynor1358,traficogt,2
mynor1358,sperezattias,1
carreragua,darwinhk,1
carreragua,traficogt,1
rossycapri,peter_rg88,1
rossycapri,hshetemul,1
rossycapri,traficogt,1
peter_rg88,hshetemul,1
peter_rg88,traficogt,2
peter_rg88,lopez_barrios16,1
peter_rg88,cacifguatemala,1
peter_rg88,camagroguate,1
peter_rg88,gobiernoguate,1
yubisa123,traficogt,1
wichogarci,traficogt,2
wichogarci,edmondmulet,1
yury_monroy,jlfont001,1
yury_monroy,traficogt,1
yury_monroy,barevalodeleon,1
yury_monroy,mariotaracena,1
yury_monroy,concriteriogt,1
manupelman,traficogt,2
globaljogar1,almagro_oea2015,1
globaljogar1,traficogt,2
globaljogar1,barevalodeleon,1
globaljogar1,karinherreravp,1
globaljogar1,oea_oficial,1
globaljogar1,ivan_velasquez_,1
edsonarioni,traficogt,3
edsonarioni,pncdeguatemala,1
g_mollinedo,traficogt,1
g_mollinedo,elenamotta_,1
iambardo7,traficogt,1
acapelagt,karinapazgt,1
jorgegu59035932,norapra2005,1
jorgegu59035932,patriciajaniot,1
jorgegu59035932,traficogt,1
jorgegu59035932,congresoguate,1
jorgegu59035932,msemillagt,1
jorgegu59035932,barevalodeleon,1
norapra2005,patriciajaniot,1
norapra2005,traficogt,2
norapra2005,congresoguate,1
norapra2005,msemillagt,1
norapra2005,barevalodeleon,1
gatitakcrs,traficogt,1
samuele37780664,joares2606,1
samuele37780664,_kimberly_lopez,1
samuele37780664,traficogt,1
samuele37780664,samuel_pz,1
joares2606,_kimberly_lopez,1
joares2606,traficogt,3
joares2606,samuel_pz,1
joares2606,guss_marro,1
joares2606,jlfont001,1
joares2606,msemillagt,1
ritadehernande1,carlosrkestler,1
ritadehernande1,traficogt,1
cmlcgt,traficogt,3
cmlcgt,msemillagt,1
cmlcgt,elenamotta_,1
cmlcgt,barevalodeleon,1
cmlcgt,drgiammattei,1
frozen72078740,hshetemul,1
frozen72078740,traficogt,2
frozen72078740,agenciaocote,1
frozen72078740,amaldonadogt,1
erpichi1107,foppaguate,1
erpichi1107,traficogt,1
malirislis75,unperro_mas,1
malirislis75,bermejogt,1
malirislis75,traficogt,1
malirislis75,tseguatemala,1
gt_mec,alterlego502,1
gt_mec,traficogt,2
gt_mec,mmendoza_gt,1
gamendelva,alterlego502,2
gamendelva,traficogt,2
emerson07937834,mmendoza_gt,1
emerson07937834,traficogt,1
natgtfree,factor4_gt,1
natgtfree,traficogt,3
natgtfree,samuel_pz,1
natgtfree,congresoguate,1
natgtfree,barevalodeleon,1
natgtfree,jeremiejsn,1
natgtfree,jmenkos,1
geneaguate,sonny_figueroa,1
geneaguate,traficogt,1
alexacrab,sonny_figueroa,1
alexacrab,traficogt,1
dlro53728,malemoralesa,1
dlro53728,traficogt,1
ajanel_eliseo,foppaguate,1
ajanel_eliseo,traficogt,1
_krefeh,hshetemul,1
_krefeh,traficogt,4
_krefeh,alex_balsells,1
_krefeh,ojguatemala,1
_krefeh,carlosrkestler,1
_krefeh,jovannagarcon,1
_krefeh,mpguatemala,1
_krefeh,mingobguate,1
gecali3,goyo_saavedra,1
gecali3,traficogt,1
mendante,guatevisible,1
mendante,traficogt,1
alaymarvin,agenciaocote,1
alaymarvin,traficogt,2
alaymarvin,davidck7,1
nandaveneno,jeanellydvg,1
nandaveneno,traficogt,1
aamayagar,traficogt,1
mhernandez4788,traficogt,1
mhernandez4788,rmendezruiz,1
gloria032014,traficogt,1
anita_bol,traficogt,1
anita_bol,rmendezruiz,1
alexandrajht,traficogt,2
viviannclaudett,jeanellydvg,1
viviannclaudett,traficogt,1
_creyes_,agenciaocote,1
_creyes_,traficogt,1
_creyes_,davidck7,1
carloscarlgnz,republicagt,1
carloscarlgnz,traficogt,1
yadid_sanchez,quorumgt,1
yadid_sanchez,traficogt,1
yadid_sanchez,jeanellydvg,1
vm7natalia,wergabriel,1
vm7natalia,traficogt,2
vm7natalia,sperezattias,1
matiasysimon,wergabriel,1
matiasysimon,traficogt,3
matiasysimon,marlonmezateni,1
matiasysimon,drgiammattei,1
matiasysimon,vicentecarrera_,1
matiasysimon,chepezamora,1
matiasysimon,_elfaro_,1
matiasysimon,agenciaocote,1
matiasysimon,aleixsarri,1
matiasysimon,alianzargt,1
matiasysimon,uclcgt,1
matiasysimon,prensacomunitar,1
matiasysimon,festivalesgt,1
matiasysimon,derspiegel,1
matiasysimon,bbcmundo,1
ibal160970,mmendoza_gt,1
ibal160970,traficogt,1
ibal160970,drgiammattei,1
dafograto,edgar_ortizgt,1
dafograto,traficogt,1
dafograto,elenamotta_,1
radiogtfvelrm,mariacdeleon1,1
radiogtfvelrm,carlosrkestler,1
radiogtfvelrm,traficogt,1
radiogtfvelrm,barevalodeleon,1
pabloriv1980,traficogt,1
aleydaguare,sepebm,1
aleydaguare,carlosrkestler,1
aleydaguare,traficogt,1
aleydaguare,barevalodeleon,1
sepebm,traficogt,3
sepebm,donaltrump,1
sepebm,carlosrkestler,2
sepebm,barevalodeleon,2
rozzottorodrigo,ivan_velasquez_,1
rozzottorodrigo,traficogt,1
rozzottorodrigo,barevalodeleon,1
trollitogt,sanchezcastejon,1
trollitogt,traficogt,1
trollitogt,barevalodeleon,1
cerezopompeyo,48_cantonestoto,1
cerezopompeyo,traficogt,1
yankees20051968,ivan_velasquez_,1
yankees20051968,traficogt,7
yankees20051968,barevalodeleon,1
yankees20051968,robertoarzugg,1
yankees20051968,hshetemul,1
yankees20051968,jlfont001,1
yankees20051968,drgiammattei,2
yankees20051968,thelmaaldana,1
yankees20051968,concriteriogt,1
yankees20051968,agenciaocote,1
yankees20051968,gilbertoonoj,1
yankees20051968,ymarkot,1
yankees20051968,prensacomunitar,1
yankees20051968,pncdeguatemala,1
yankees20051968,ejercito_gt,1
yankees20051968,guatemalagob,1
rodsamayoa,emisorasunidas,1
rodsamayoa,traficogt,1
braddock_31,elsancarlistagt,1
braddock_31,traficogt,1
braddock_31,jimmymoralesgt,1
handelman80,polaris_2111,1
handelman80,traficogt,1
oecalderonm,barevalodeleon,1
oecalderonm,traficogt,1
jeremiejsn,jmenkos,1
jeremiejsn,traficogt,1
leidi_susana,raulbarreragt,1
leidi_susana,traficogt,2
leidi_susana,barevalodeleon,1
leidi_susana,anabanana96,1
leidi_susana,prensacomunitar,1
__suzeth,agenciaocote,1
__suzeth,traficogt,1
__suzeth,davidck7,1
edesgaro_deaf,agenciaocote,1
edesgaro_deaf,traficogt,2
edesgaro_deaf,davidck7,1
edesgaro_deaf,wergabriel,1
estuardogudiel6,yopropongoguate,1
estuardogudiel6,manfredoguate,1
estuardogudiel6,traficogt,1
yopropongoguate,manfredoguate,1
yopropongoguate,traficogt,2
yopropongoguate,pedropabloygt,1
rusherpop1,monymmorales,1
rusherpop1,traficogt,1
luciatzikin,emisorasunidas,1
luciatzikin,traficogt,2
luciatzikin,jlillescas,1
pipitachula,wergabriel,1
pipitachula,traficogt,10
pipitachula,nytimesworld,1
pipitachula,barevalodeleon,1
pipitachula,soy_502,1
pipitachula,emisorasunidas,1
pipitachula,limajuanillo,1
pipitachula,mmendoza_gt,1
pipitachula,cacifguatemala,1
pipitachula,quorumgt,1
pipitachula,prensacomunitar,1
harryss19,wergabriel,1
harryss19,traficogt,2
harryss19,hshetemul,1
mauniesgt,lahoragt,1
mauniesgt,traficogt,1
tavosilvestre,fiaheisenberg,1
tavosilvestre,traficogt,1
tavosilvestre,alvaroarzue,1
ivo987654321,quorumgt,1
ivo987654321,traficogt,2
ivo987654321,cc_guatemala,1
ivo987654321,bancadasemilla,1
ivo987654321,sandra_jovelp,1
ivo987654321,jeanellydvg,1
ivo987654321,isapaiz_,1
ag_medina,quorumgt,1
ag_medina,traficogt,2
ag_medina,cc_guatemala,1
ag_medina,bancadasemilla,1
ag_medina,sandra_jovelp,1
ag_medina,jeanellydvg,1
marvinr92783742,quorumgt,1
marvinr92783742,traficogt,1
marvinr92783742,cc_guatemala,1
marvinr92783742,bancadasemilla,1
marvinr92783742,sandra_jovelp,1
marvinr92783742,jeanellydvg,1
jannina38537238,quorumgt,1
jannina38537238,traficogt,1
jannina38537238,cc_guatemala,1
jannina38537238,bancadasemilla,1
jannina38537238,sandra_jovelp,1
jannina38537238,jeanellydvg,1
inpale61,lahoragt,1
inpale61,traficogt,3
inpale61,rafa_mal0072,1
inpale61,barevalodeleon,1
inpale61,soy_502,1
srdonpicho,emisorasunidas,1
srdonpicho,traficogt,2
srdonpicho,fiaheisenberg,1
etanchez1974,lahoragt,1
etanchez1974,traficogt,1
ronal4403,lahoragt,1
ronal4403,traficogt,1
gerbo_ca,traficogt,1
ioxua19,jmenkos,1
ioxua19,traficogt,1
dannybarales,jmenkos,1
dannybarales,traficogt,1
smvanessa73,jmenkos,1
smvanessa73,traficogt,1
mary15783911,noficciongt,1
mary15783911,traficogt,1
alechris2511,hshetemul,1
alechris2511,traficogt,1
alechris2511,cc_guatemala,1
alex_es16,antonio00677714,1
alex_es16,traficogt,2
alex_es16,raulherr,1
alex_es16,napolenmndez1,1
mujeractualidad,traficogt,1
mujeractualidad,mmendoza_gt,1
jccasellas,manfredoguate,1
jccasellas,traficogt,1
jccasellas,cc_guatemala,1
mando6107747648,traficogt,5
mando6107747648,sonny_figueroa,1
mando6107747648,agenciaocote,1
mando6107747648,_chrisguti,1
superottoss,vicentecarrera_,1
